SNP.id	Chr	Pos	NonCoded.Allele	Coded.Allele	Beta	Se	Chi2	Log10BF	Coded.Af	Qual	ESampleSize	NGenes	Fmiss	Pval
null3_67	1	738	d	D	0.0790798	0.0519179	2.32005	0.0818219	0.9825	1	68.775	2	0	0.127716
null3_68	1	739	D	d	0.0165482	0.0309116	0.28659	-0.418358	0.05075	1	192.698	2	0	0.592414
null3_69	1	740	d	D	-0.021689	0.0150306	2.08223	-0.327858	0.681	1	868.956	2	0	0.149022
null3_70	1	741	d	D	0.0096714	0.0170407	0.322109	-0.647066	0.80675	1	623.618	1	0	0.570343
null3_71	1	742	D	d	-0.0112335	0.0140024	0.64362	-0.66076	0.36675	1	928.978	1	0	0.422403
null3_72	1	743	d	D	-0.0018769	0.0141879	0.0175004	-0.787869	0.60875	1	952.694	1	0	0.894756
null3_73	1	744	d	D	-0.0410711	0.0438895	0.875692	-0.193482	0.976	1	93.696	1	0	0.349384
null3_74	1	745	D	d	-0.0139742	0.0273728	0.260624	-0.469555	0.0685	1	255.231	1	0	0.609691
null3_75	1	746	D	d	0.0697156	0.0660239	1.11496	-0.0641513	0.011	1	43.516	1	0	0.291007
null3_76	1	747	D	d	0.0100643	0.0135734	0.549781	-0.693644	0.49175	1	999.728	1	0	0.458407
null3_77	1	748	D	d	0.00436472	0.0138832	0.0988397	-0.779805	0.39675	1	957.358	1	0	0.753226
null3_78	1	749	d	D	0.0140165	0.0158255	0.784446	-0.580463	0.7605	1	728.559	1	0	0.375785
null3_79	1	750	D	d	0.0123227	0.0192347	0.410429	-0.579053	0.15075	1	512.098	1	0	0.521752
null3_80	1	751	D	d	-0.00290106	0.0155561	0.0347785	-0.745409	0.25725	1	764.29	1	0	0.852061
null3_81	1	752	D	d	-0.00206009	0.0139041	0.0219525	-0.795471	0.414	1	970.416	1	0	0.882213
null3_82	1	753	D	d	0.00579242	0.0176239	0.108023	-0.677891	0.1955	1	629.119	1	0	0.742406
null3_84	1	755	d	D	-0.0169205	0.0796956	0.0450772	-0.16412	0.9925	1	29.775	0	0	0.831862
null3_85	1	756	d	D	-0.0214534	0.023979	0.800448	-0.412289	0.908	1	334.144	1	0	0.370959
null3_86	1	757	D	d	0.0582576	0.0558782	1.08698	-0.0991543	0.0155	1	61.039	1	0	0.297142
null3_87	1	758	D	d	-0.000525609	0.0140464	0.00140022	-0.79552	0.3845	1	946.639	1	0	0.97015
null3_88	1	759	D	d	-0.00692752	0.0174902	0.156879	-0.670845	0.18825	1	611.248	1	0	0.692046
null3_89	1	760	d	D	0.014022	0.059236	0.0560334	-0.24013	0.98625	1	54.2438	1	0	0.812879
null3_90	1	761	d	D	0.0115465	0.0164568	0.492281	-0.625781	0.762	1	725.424	1	0	0.482911
null3_91	1	762	d	D	0.0322928	0.0158751	4.1379	0.125465	0.76	1	729.6	1	0	0.0419333
null3_92	1	763	d	D	0.0123314	0.0170068	0.525751	-0.605256	0.784	1	677.376	1	0	0.468399
null3_93	1	764	d	D	-1.12249e-17	0.0148809	-9.08585e-13	-0.77143	0.702	1	836.784	2	0	1
null3_94	1	765	D	d	0.000299353	0.0149913	0.000398738	-0.768229	0.30575	1	849.068	2	0	0.984069
null3_95	1	766	D	d	-0.000844713	0.0145392	0.00337548	-0.780522	0.36075	1	922.438	2	0	0.95367
null3_96	1	767	D	d	-0.0249075	0.0298351	0.696957	-0.351878	0.05725	1	215.89	2	0	0.403808
null3_97	1	768	D	d	-0.113148	0.0728197	2.41432	0.115763	0.009	1	35.676	0	0	0.12023
null3_98	1	769	D	d	-0.0196334	0.0135667	2.09433	-0.366222	0.446	1	988.336	2	0	0.147847
null3_99	1	770	D	d	0.00840255	0.0136199	0.380607	-0.728108	0.4255	1	977.799	2	0	0.537279
null3_100	1	771	d	D	0.00917215	0.0136406	0.452143	-0.712291	0.52375	1	997.744	2	0	0.501319
null3_101	1	772	d	D	-0.0151844	0.0155702	0.951058	-0.552047	0.75475	1	740.41	2	0	0.32945
null3_102	1	773	d	D	0.0152279	0.0192007	0.628987	-0.534478	0.84425	1	525.968	2	0	0.427727
null3_103	1	774	D	d	0.000640567	0.0155065	0.00170647	-0.753719	0.2805	1	807.279	2	0	0.967049
null3_104	1	775	D	d	0.0180636	0.0254089	0.505403	-0.449484	0.07775	1	286.82	1	0	0.477136
null3_105	1	776	D	d	0.0303172	0.0209104	2.1021	-0.197952	0.12	1	422.4	1	0	0.147097
null3_106	1	777	D	d	0.00123787	0.0136333	0.00824424	-0.806709	0.48775	1	999.4	1	0	0.927653
null3_107	1	778	d	D	-0.0183075	0.0152574	1.43979	-0.457319	0.71775	1	810.34	1	0	0.230174
null3_108	1	779	D	d	0.0313637	0.0138748	5.10976	0.280948	0.4315	1	981.231	1	0	0.0237916
null3_109	1	780	d	D	-0.0222928	0.0197223	1.27766	-0.389687	0.85475	1	496.61	1	0	0.258335
null3_110	1	781	D	d	-0.0359199	0.0149692	5.75798	0.44508	0.301	1	841.596	1	0	0.0164139
null3_111	1	782	D	d	-0.0753773	0.0304114	6.14339	0.707126	0.05325	1	201.658	1	0	0.0131904
null3_112	1	783	d	D	0.00103439	0.0139335	0.00551125	-0.798064	0.534	1	995.376	1	0	0.940821
null3_113	1	784	D	d	0.0333087	0.013903	5.73981	0.414888	0.41575	1	971.608	1	0	0.0165846
null3_114	1	785	D	d	-0.0172488	0.0134996	1.63258	-0.466158	0.47275	1	997.03	1	0	0.201346
null3_115	1	786	d	D	-0.0231793	0.0287818	0.648581	-0.374353	0.93825	1	231.748	1	0	0.42062
null3_116	1	787	D	d	-0.0363832	0.0279242	1.69763	-0.178957	0.06175	1	231.748	1	0	0.192599
null3_117	1	788	D	d	-0.0211661	0.0155093	1.86248	-0.361736	0.2675	1	783.775	1	0	0.172338
null3_118	1	789	D	d	-0.021096	0.0174456	1.46226	-0.399202	0.189	1	613.116	1	0	0.226571
null3_119	1	790	d	D	-0.0148863	0.0305158	0.23797	-0.432576	0.947	1	200.764	1	0	0.625676
null3_120	1	791	d	D	0.0183715	0.0587192	0.0978884	-0.236447	0.986	1	55.216	1	0	0.754379
null3_121	1	792	D	d	0.0249018	0.0145648	2.92315	-0.162745	0.354	1	914.736	1	0	0.087317
null3_122	1	793	d	D	0.00158041	0.0140623	0.0126308	-0.792661	0.6145	1	947.559	1	0	0.910517
null3_123	1	794	d	D	-0.0089947	0.0138887	0.419421	-0.711677	0.58675	1	969.898	1	0	0.517226
null3_124	1	795	d	D	0.0121595	0.0142404	0.729109	-0.635654	0.63775	1	924.1	1	0	0.393172
null3_125	1	796	d	D	-0.0230909	0.0137925	2.80282	-0.20951	0.55675	1	987.118	1	0	0.0940985
null3_126	1	797	d	D	-0.0242884	0.0168706	2.07268	-0.284658	0.784	1	677.376	1	0	0.149958
null3_127	1	798	D	d	0.0142712	0.0170138	0.703588	-0.56786	0.19775	1	634.58	1	0	0.401581
null3_128	1	799	D	d	3.83056e-17	0.0318029	-9.08585e-13	-0.462726	0.048	1	182.784	1	0	1
null3_129	1	800	D	d	-0.00856465	0.0141739	0.365126	-0.714666	0.421	1	975.036	1	0	0.545673
null3_130	1	801	d	D	-0.00290262	0.0269514	0.0115989	-0.524922	0.92875	1	264.694	1	0	0.914235
null3_131	1	802	D	d	0.00522003	0.0139976	0.139071	-0.767814	0.363	1	924.924	1	0	0.709206
null3_132	1	803	d	D	0.00555849	0.0156671	0.125874	-0.723239	0.73675	1	775.798	2	0	0.722748
null3_133	1	804	d	D	0.00966721	0.017037	0.32197	-0.647184	0.79675	1	647.758	2	0	0.570426
null3_134	1	805	D	d	0.0052958	0.0134427	0.1552	-0.78147	0.4695	1	996.279	2	0	0.693614
null3_135	1	806	d	D	0.0117546	0.026053	0.203563	-0.500089	0.92375	1	281.744	2	0	0.65186
null3_136	1	807	D	d	-0.0120232	0.0148352	0.656826	-0.633979	0.32025	1	870.76	2	0	0.417683
null3_137	1	808	D	d	-0.00578043	0.0159768	0.130901	-0.713989	0.24025	1	730.12	2	0	0.7175
null3_138	1	809	d	D	0.0235061	0.0218329	1.15914	-0.375052	0.89075	1	389.258	2	0	0.281643
null3_139	1	810	D	d	-0.00446418	0.0149473	0.0891983	-0.750715	0.30475	1	847.51	2	0	0.765199
null3_140	1	811	D	d	-0.0188472	0.0140123	1.80916	-0.413615	0.463	1	994.524	2	0	0.178609
null3_141	1	812	d	D	-0.0398067	0.0377133	1.11409	-0.195314	0.96625	1	130.444	2	0	0.291194
null3_142	1	813	D	d	-0.0378729	0.0197174	3.6894	0.108174	0.13925	1	479.438	2	0	0.0547592
null3_143	1	814	d	D	0.0106091	0.01467	0.522994	-0.666904	0.67575	1	876.448	1	0	0.469567
null3_144	1	815	d	D	-0.0835841	0.177121	0.222693	-0.0372395	0.9985	1	5.991	0	0	0.636996
null3_145	1	816	D	d	0.0521869	0.0239751	4.73809	0.381745	0.091	1	330.876	1	0	0.0295017
null3_146	1	817	d	D	0.00337248	0.0145253	0.0539072	-0.770237	0.666	1	889.776	1	0	0.816399
null3_147	1	818	D	d	0.0271299	0.0145532	3.47519	-0.0464955	0.339	1	896.316	1	0	0.0622955
null3_148	1	819	D	d	0.0053807	0.0154145	0.121848	-0.730899	0.27275	1	793.43	1	0	0.727039
null3_149	1	820	D	d	-0.0323157	0.0357264	0.81818	-0.266822	0.03875	1	148.994	1	0	0.365713
null3_150	1	821	D	d	0.0332952	0.0151251	4.84579	0.256753	0.28075	1	807.718	1	0	0.0277137
null3_151	1	822	D	d	-0.0120779	0.0146908	0.675913	-0.633998	0.3055	1	848.679	1	0	0.410997
null3_152	1	823	d	D	-0.00155288	0.0139392	0.0124107	-0.796426	0.6275	1	934.975	1	0	0.911297
null3_153	1	824	D	d	0.00456575	0.0146364	0.09731	-0.757849	0.317	1	866.044	1	0	0.755082
null3_154	1	825	d	D	0.0341238	0.0259536	1.72871	-0.197401	0.9245	1	279.199	1	0	0.188576
null3_155	1	826	D	d	0.00802688	0.0158448	0.256636	-0.691001	0.242	1	733.744	1	0	0.61244
null3_156	1	827	d	D	0.0101181	0.0164694	0.377435	-0.649567	0.789	1	665.916	1	0	0.538979
null3_157	1	828	d	D	0.00732624	0.0331664	0.048794	-0.437486	0.95475	1	172.81	2	0	0.825175
null3_158	1	829	d	D	-0.00838012	0.020479	0.167449	-0.603755	0.87375	1	441.244	2	0	0.682389
null3_159	1	830	D	d	0.00376897	0.0237887	0.0251017	-0.572081	0.09175	1	333.328	2	0	0.874114
null3_160	1	831	d	D	0.00963125	0.0139777	0.474779	-0.69727	0.62175	1	940.708	2	0	0.490797
null3_161	1	832	D	d	-0.0118347	0.0210754	0.315325	-0.561715	0.117	1	413.244	2	0	0.574431
null3_162	1	833	D	d	0.00333214	0.0150802	0.0488237	-0.755515	0.27425	1	796.148	2	0	0.825123
null3_163	1	834	d	D	-0.00583117	0.0137957	0.17866	-0.76555	0.56975	1	980.54	2	0	0.672528
null3_164	1	835	D	d	-0.00583431	0.0147983	0.155438	-0.740937	0.325	1	877.5	2	0	0.693392
null3_165	1	836	d	D	-0.00454363	0.0137658	0.108944	-0.781251	0.5495	1	990.199	2	0	0.74135
null3_166	1	837	d	D	0.0693257	0.0760297	0.831422	-0.07864	0.99175	1	32.7277	0	0	0.361862
null3_167	1	838	D	d	-0.0236302	0.0271828	0.755697	-0.374256	0.069	1	256.956	2	0	0.384678
null3_168	1	839	d	D	-0.0137443	0.0138199	0.989093	-0.592988	0.5835	1	972.111	1	0	0.319964
null3_169	1	840	d	D	0.0085802	0.0151664	0.320058	-0.695889	0.711	1	821.916	1	0	0.571573
null3_170	1	841	D	d	0.00107964	0.0201313	0.00287616	-0.644699	0.1355	1	468.559	1	0	0.95723
null3_171	1	842	D	d	0.00578168	0.0147314	0.154036	-0.743136	0.33	1	884.4	1	0	0.694708
null3_172	1	843	d	D	0.0285579	0.0391281	0.53269	-0.289356	0.9695	1	118.279	1	0	0.465478
null3_173	1	844	D	d	-0.0123386	0.0210007	0.345194	-0.557013	0.12425	1	435.248	1	0	0.556847
null3_174	1	845	d	D	-0.0105132	0.0167878	0.392176	-0.638564	0.789	1	665.916	1	0	0.531158
null3_175	1	846	D	d	-0.00338983	0.0145626	0.0541845	-0.769097	0.325	1	877.5	1	0	0.815936
null3_176	1	847	D	d	-0.00745944	0.0141414	0.278246	-0.734028	0.357	1	918.204	1	0	0.597853
null3_177	1	848	D	d	0.103824	0.105497	0.968521	-0.0271603	0.00425	1	16.9277	0	0	0.325049
null3_178	1	849	d	D	-0.0141938	0.0159253	0.794375	-0.575802	0.7555	1	738.879	1	0	0.37278
null3_179	1	850	D	d	-0.0248797	0.014316	3.02028	-0.14892	0.34975	1	909.7	1	0	0.0822293
null3_180	1	851	D	d	0.0350818	0.0513143	0.467399	-0.217558	0.0185	1	72.631	1	0	0.494186
null3_181	1	852	d	D	-0.0242302	0.0449545	0.290513	-0.286964	0.97725	1	88.9298	1	0	0.589892
null3_182	1	853	d	D	0.00452506	0.0137376	0.108499	-0.782211	0.5685	1	981.231	1	0	0.74186
null3_183	1	854	d	D	0.00243382	0.0161562	0.0226932	-0.73206	0.76925	1	710.018	1	0	0.880258
null3_184	1	855	D	d	-0.00212023	0.0199484	0.0112966	-0.646722	0.138	1	475.824	1	0	0.915356
null3_185	1	856	D	d	-0.0113886	0.0177933	0.409663	-0.610986	0.17475	1	576.85	1	0	0.522141
null3_186	1	857	D	d	-0.0114584	0.0141418	0.656505	-0.65391	0.34475	1	903.59	1	0	0.417797
null3_187	1	858	d	D	0.0111268	0.0142717	0.607842	-0.660409	0.63775	1	924.1	1	0	0.435602
null3_188	1	859	D	d	0.0124432	0.0268052	0.215489	-0.48661	0.06875	1	256.094	1	0	0.642499
null3_189	1	860	d	D	0.0300132	0.0228814	1.72052	-0.24331	0.89825	1	365.588	1	0	0.189626
null3_190	1	861	d	D	0.00909091	0.0137674	0.436022	-0.711832	0.6	1	960	1	0	0.509049
null3_191	1	862	d	D	-0.0673011	0.0432329	2.42335	0.0713453	0.97575	1	94.6477	1	0	0.119539
null3_192	1	863	d	D	0.0198226	0.0141742	1.95579	-0.377955	0.6345	1	927.639	1	0	0.161965
null3_193	1	864	d	D	-0.0071942	0.0141426	0.258766	-0.738118	0.64175	1	919.628	1	0	0.610969
null3_194	1	865	D	d	0.0399957	0.0150557	7.05705	0.720379	0.308	1	852.544	1	0	0.0078954
null3_195	1	866	D	d	0.0129083	0.0166373	0.601965	-0.598292	0.22725	1	702.43	1	0	0.437829
null3_196	1	867	d	D	0.0176386	0.0166049	1.12838	-0.488719	0.797	1	647.164	2	0	0.288122
null3_197	1	868	d	D	-0.00150171	0.0137077	0.0120017	-0.803606	0.5435	1	992.431	2	0	0.912764
null3_198	1	869	d	D	-0.00341767	0.0146223	0.0546295	-0.767278	0.674	1	878.896	2	0	0.815195
null3_199	1	870	D	d	0.00220538	0.0287723	0.00587516	-0.500337	0.0605	1	227.359	2	0	0.938902
null3_200	1	871	D	d	-0.0196164	0.0162108	1.4643	-0.427862	0.233	1	714.844	2	0	0.226247
null3_201	1	872	d	D	0.00682482	0.0506147	0.0181815	-0.294276	0.9815	1	72.631	2	0	0.892739
null3_202	1	873	d	D	0.00422517	0.0136595	0.0956794	-0.787341	0.57675	1	976.438	2	0	0.757077
null3_203	1	874	d	D	-0.00795545	0.0206538	0.148364	-0.604219	0.8725	1	444.975	2	0	0.700103
null3_204	1	875	D	d	0.0138083	0.0160957	0.735979	-0.583721	0.235	1	719.1	2	0	0.390952
null3_205	1	876	D	d	-0.0303896	0.0174281	3.04054	-0.0701257	0.19875	1	636.994	2	0	0.0812089
null3_206	1	877	D	d	0.250501	0.216759	1.33556	0.0077789	0.001	1	3.996	0	0	0.247818
null3_207	1	878	D	d	-0.0185191	0.0148497	1.55525	-0.44388	0.31075	1	856.738	1	0	0.212361
null3_208	1	879	D	d	-0.0559927	0.023964	5.45938	0.526886	0.09425	1	341.468	1	0	0.0194635
null3_209	1	880	d	D	-0.0157374	0.0205386	0.587115	-0.516178	0.87	1	452.4	1	0	0.443537
null3_210	1	881	D	d	-0.0101266	0.0871922	0.0134887	-0.147697	0.00625	1	24.8438	0	0	0.907541
null3_211	1	882	D	d	0.0146031	0.0154346	0.895164	-0.567396	0.2785	1	803.751	1	0	0.344082
null3_212	1	883	d	D	0.0208191	0.0141481	2.16537	-0.334352	0.6045	1	956.319	1	0	0.141151
null3_213	1	884	d	D	-0.00911286	0.0162201	0.315646	-0.668858	0.7595	1	730.639	1	0	0.574236
null3_214	1	885	d	D	0.0106889	0.0139881	0.583915	-0.673834	0.53175	1	995.968	1	0	0.444782
null3_215	1	886	d	D	0.00514531	0.0234909	0.047976	-0.572531	0.90325	1	349.558	1	0	0.826623
null3_216	1	887	D	d	0.000768452	0.0138674	0.00307074	-0.800594	0.45125	1	990.494	1	0	0.955808
null3_217	1	888	D	d	-0.0214313	0.0200502	1.14251	-0.411198	0.132	1	458.304	1	0	0.285122
null3_218	1	889	D	d	0.0250524	0.0613294	0.166863	-0.214096	0.01175	1	46.4477	1	0	0.682915
null3_219	1	890	d	D	0.0539219	0.0410523	1.72526	-0.0621766	0.971	1	112.636	1	0	0.189017
null3_220	1	891	d	D	-0.00727008	0.0738782	0.0096838	-0.186659	0.99125	1	34.6938	0	0	0.92161
null3_221	1	892	D	d	-0.00648217	0.0136803	0.224516	-0.759362	0.4625	1	994.375	1	0	0.63562
null3_222	1	893	d	D	-0.0182496	0.0189838	0.924151	-0.477824	0.8445	1	525.279	1	0	0.336387
null3_223	1	894	d	D	0.0119347	0.0153531	0.60427	-0.630874	0.7495	1	750.999	1	0	0.436954
null3_224	1	895	D	d	0.167673	0.125383	1.78832	0.0407564	0.003	1	11.964	0	0	0.181131
null3_225	1	896	d	D	-0.0224161	0.0391108	0.328495	-0.32638	0.96775	1	124.84	1	0	0.566547
null3_226	1	897	D	d	-0.0100864	0.014922	0.456898	-0.673779	0.3145	1	862.359	1	0	0.499077
null3_227	1	898	D	d	-0.0027061	0.0142533	0.0360459	-0.781997	0.3705	1	932.919	1	0	0.849421
null3_228	1	899	D	d	-0.011226	0.013683	0.673115	-0.664118	0.44425	1	987.568	1	0	0.411968
null3_229	1	900	d	D	-8.12409e-18	0.0138092	-9.08585e-13	-0.803026	0.561	1	985.116	1	0	1
null3_230	1	901	d	D	0.0131067	0.0136225	0.925707	-0.612383	0.53175	1	995.968	1	0	0.335981
null3_231	1	902	D	d	0.00531596	0.0153215	0.120382	-0.733747	0.26775	1	784.24	1	0	0.728621
null3_232	1	903	D	d	0.0824742	0.0439491	3.52158	0.263753	0.025	1	97.5	2	0	0.0605748
null3_233	1	904	D	d	0.00190853	0.0143069	0.0177953	-0.784275	0.34425	1	902.968	2	0	0.893878
null3_234	1	905	d	D	0.0203818	0.0319359	0.407312	-0.383155	0.95125	1	185.494	2	0	0.523337
null3_235	1	906	D	d	-0.0145012	0.0153806	0.888913	-0.570146	0.2795	1	805.519	2	0	0.345772
null3_236	1	907	D	d	-0.10809	0.0487943	4.90721	0.499331	0.0205	1	80.319	2	0	0.0267448
null3_237	1	908	d	D	-0.00259755	0.0147199	0.03114	-0.769439	0.70025	1	839.6	2	0	0.859928
null3_238	1	909	D	d	0.00642141	0.0136161	0.222411	-0.761793	0.4295	1	980.119	2	0	0.637209
null3_239	1	910	d	D	-0.00378067	0.0137556	0.0755407	-0.788651	0.55375	1	988.444	2	0	0.783434
null3_240	1	911	D	d	-0.0183259	0.0139143	1.73462	-0.432236	0.38575	1	947.788	2	0	0.187822
null3_241	1	912	d	D	0.00584137	0.020941	0.07781	-0.613091	0.8765	1	432.991	2	0	0.780287
null3_242	1	913	d	D	0.0182776	0.0137042	1.77883	-0.429034	0.56375	1	983.744	2	0	0.182293
null3_243	1	914	d	D	0.0100032	0.0158203	0.399809	-0.661522	0.7555	1	738.879	1	0	0.527188
null3_244	1	915	D	d	0.0162461	0.0208679	0.606099	-0.505952	0.121	1	425.436	1	0	0.43626
null3_245	1	916	D	d	-0.033232	0.0141081	5.54849	0.379767	0.35225	1	912.68	1	0	0.0184966
null3_246	1	917	d	D	-0.000334762	0.0158532	0.000445903	-0.744688	0.76225	1	724.9	1	0	0.983153
null3_247	1	918	D	d	-0.0219579	0.0145294	2.28395	-0.298707	0.3435	1	902.031	1	0	0.130719
null3_249	1	920	D	d	0.0425263	0.0477448	0.793345	-0.184099	0.0215	1	84.151	1	0	0.37309
null3_250	1	921	d	D	0.0190729	0.0167506	1.2965	-0.449986	0.77625	1	694.744	1	0	0.254853
null3_251	1	922	d	D	-0.0160816	0.0171563	0.878633	-0.527849	0.79825	1	644.188	1	0	0.348576
null3_252	1	923	D	d	-0.00733049	0.0137748	0.283202	-0.744017	0.44525	1	988.01	1	0	0.59461
null3_253	1	924	d	D	0.0233848	0.0135841	2.96351	-0.181466	0.53425	1	995.308	1	0	0.0851631
null3_254	1	925	d	D	-0.00698472	0.0166122	0.176785	-0.688079	0.79175	1	659.528	1	0	0.674151
null3_255	1	926	D	d	0.00796972	0.0136728	0.339759	-0.735145	0.495	1	999.9	1	0	0.559968
null3_256	1	927	D	d	0.0112547	0.0165076	0.464838	-0.630269	0.21225	1	668.8	1	0	0.495371
null3_257	1	928	D	d	-0.00367403	0.0303219	0.0146815	-0.478233	0.05575	1	210.568	1	0	0.903558
null3_258	1	929	D	d	-0.00265601	0.0141208	0.0353787	-0.786086	0.3565	1	917.631	1	0	0.850804
null3_259	1	930	D	d	-0.00261805	0.0156743	0.0278983	-0.743677	0.253	1	755.964	1	0	0.867348
null3_260	1	931	D	d	-0.0135583	0.0190641	0.505799	-0.562893	0.158	1	532.144	1	0	0.476963
null3_261	1	932	d	D	-0.0134434	0.0148093	0.824044	-0.599384	0.7045	1	832.719	1	0	0.364
null3_262	1	933	D	d	-0.0487204	0.0242644	4.03164	0.242845	0.0865	1	316.071	1	0	0.0446544
null3_263	1	934	d	D	0.0213523	0.0258399	0.682824	-0.40762	0.925	1	277.5	1	0	0.408616
null3_264	1	935	D	d	0.0142576	0.0140755	1.02605	-0.5776	0.4185	1	973.431	1	0	0.311088
null3_265	1	936	D	d	0.00191137	0.0143176	0.0178217	-0.783956	0.36425	1	926.288	1	0	0.893799
null3_266	1	937	D	d	-0.0058086	0.0147656	0.154753	-0.742009	0.299	1	838.396	1	0	0.694034
null3_267	1	938	d	D	-0.0318866	0.0143479	4.93905	0.257216	0.646	1	914.736	1	0	0.0262565
null3_268	1	939	D	d	0.0212296	0.0140193	2.29314	-0.310959	0.44175	1	986.428	1	0	0.129947
null3_269	1	940	d	D	0.00952345	0.0298943	0.101487	-0.466859	0.943	1	215.004	1	0	0.750052
null3_270	1	941	d	D	0.00123859	0.0136372	0.00824902	-0.806586	0.52175	1	998.108	1	0	0.927632
null3_271	1	942	D	d	0.0157217	0.0290337	0.293222	-0.440628	0.0585	1	220.311	1	0	0.588163
null3_272	1	943	D	d	-0.00911276	0.0150998	0.364212	-0.688408	0.2835	1	812.511	2	0	0.546176
null3_273	1	944	d	D	0.0325162	0.0156073	4.34056	0.161852	0.738	1	773.424	2	0	0.0372146
null3_274	1	945	d	D	0.0070427	0.0142595	0.243932	-0.7378	0.6365	1	925.471	2	0	0.62138
null3_275	1	946	d	D	-0.00432687	0.0329058	0.0172903	-0.446446	0.95575	1	169.168	2	0	0.895386
null3_276	1	947	D	d	-0.0241047	0.0146678	2.70067	-0.206974	0.31	1	855.6	2	0	0.100306
null3_277	1	948	D	d	0.00538107	0.0164106	0.10752	-0.707704	0.21625	1	677.944	2	0	0.742986
null3_278	1	949	d	D	-0.0380173	0.0509309	0.557185	-0.205176	0.98175	1	71.6677	2	0	0.455397
null3_279	1	950	d	D	-0.0084312	0.0173603	0.235865	-0.657426	0.80625	1	624.844	2	0	0.627209
null3_280	1	951	d	D	0.0154304	0.019328	0.637355	-0.530093	0.85825	1	486.628	2	0	0.42467
null3_281	1	952	D	d	-0.019632	0.013919	1.98936	-0.378149	0.468	1	995.904	2	0	0.158407
null3_282	1	953	d	D	-0.0178442	0.0143507	1.54615	-0.459621	0.63525	1	926.83	2	0	0.213705
null3_283	1	954	d	D	-0.0120331	0.0170688	0.496995	-0.609782	0.79175	1	659.528	1	0	0.480823
null3_284	1	955	D	d	0.00222605	0.0236023	0.00889534	-0.578536	0.09225	1	334.96	1	0	0.924859
null3_285	1	956	d	D	-0.0192528	0.0136941	1.9766	-0.387412	0.55825	1	986.428	1	0	0.159749
null3_286	1	957	D	d	0.0403992	0.0138255	8.53859	1.00414	0.4385	1	984.871	1	0	0.00347695
null3_287	1	958	D	d	0.0261324	0.0404298	0.417788	-0.29922	0.03	1	116.4	1	0	0.518043
null3_288	1	959	d	D	0.0724428	0.0824359	0.772249	-0.0734905	0.993	1	27.804	0	0	0.379522
null3_289	1	960	D	d	0.00693247	0.024047	0.0831099	-0.556018	0.08975	1	326.78	1	0	0.773126
null3_290	1	961	D	d	-0.0243818	0.0225425	1.16984	-0.36077	0.103	1	369.564	1	0	0.279434
null3_291	1	962	D	d	-0.0115277	0.0167065	0.476114	-0.622971	0.21175	1	667.648	1	0	0.490188
null3_292	1	963	D	d	-0.00463504	0.0157653	0.0864379	-0.728924	0.2395	1	728.559	1	0	0.768755
null3_293	1	964	D	d	0.0336378	0.0159537	4.44562	0.191834	0.25525	1	760.39	1	0	0.0349909
null3_294	1	965	d	D	-0.0169815	0.0141088	1.44869	-0.487147	0.615	1	947.1	1	0	0.228738
null3_295	1	966	D	d	-0.0109262	0.0136517	0.64057	-0.671977	0.466	1	995.376	1	0	0.423505
null3_296	1	967	D	d	-0.029701	0.0148436	4.00374	0.0724723	0.29725	1	835.57	1	0	0.0453993
null3_297	1	968	D	d	0.0198453	0.0230631	0.740425	-0.439359	0.097	1	350.364	1	0	0.389525
null3_298	1	969	D	d	0.0106725	0.01827	0.341237	-0.614411	0.176	1	580.096	1	0	0.559116
null3_299	1	970	D	d	0.00663429	0.0144051	0.212108	-0.740267	0.351	1	911.196	2	0	0.645121
null3_300	1	971	d	D	0.011645	0.0137835	0.713766	-0.652449	0.5075	1	999.775	2	0	0.398196
null3_301	1	972	d	D	0.0159869	0.0177685	0.809519	-0.528138	0.8205	1	589.119	2	0	0.368263
null3_302	1	973	d	D	0.00515495	0.0160621	0.103001	-0.717626	0.75825	1	733.228	2	0	0.748257
null3_303	1	974	D	d	0.0057817	0.0140458	0.169441	-0.759931	0.4905	1	999.639	2	0	0.680609
null3_304	1	975	D	d	0.0130848	0.0180932	0.523007	-0.580529	0.1735	1	573.591	2	0	0.469562
null3_305	1	976	d	D	0.00622442	0.015285	0.165832	-0.725164	0.717	1	811.644	2	0	0.683843
null3_306	1	977	d	D	0.0162931	0.0145177	1.25953	-0.515518	0.6525	1	906.975	2	0	0.26174
null3_307	1	978	D	d	0.020888	0.0139062	2.25619	-0.322011	0.44575	1	988.228	2	0	0.133081
null3_308	1	979	d	D	-0.0155133	0.0185048	0.702812	-0.534003	0.8395	1	538.959	2	0	0.40184
null3_309	1	980	D	d	0.0345499	0.0229947	2.25755	-0.132555	0.09775	1	352.78	2	0	0.132964
null3_310	1	981	D	d	-0.0137953	0.013719	1.01115	-0.591341	0.45775	1	992.86	2	0	0.314627
null3_311	1	982	d	D	0.0243775	0.0155084	2.47083	-0.23372	0.732	1	784.704	2	0	0.115976
null3_312	1	983	d	D	0.0153131	0.0145869	1.10205	-0.546863	0.6755	1	876.799	2	0	0.293817
null3_313	1	984	d	D	-0.0336079	0.0158665	4.48663	0.198475	0.754	1	741.936	2	0	0.034161
null3_314	1	985	d	D	0.0365881	0.015501	5.57132	0.418023	0.7385	1	772.471	2	0	0.018257
null3_315	1	986	D	d	0.0032393	0.016438	0.0388334	-0.721427	0.23675	1	722.798	2	0	0.843779
